route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
2,Zimski-Subota,1421378,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421379,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421380,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421381,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421382,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421383,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421384,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421385,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421386,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421387,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421388,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421389,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421390,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421391,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421392,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421393,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421394,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421395,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421396,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421397,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421398,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421399,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421400,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421401,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421402,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421403,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421406,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421407,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421408,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421409,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421410,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421411,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421412,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421413,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421414,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421415,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421416,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421417,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421418,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421419,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421420,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421421,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421422,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421423,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421424,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421425,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421426,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421427,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421428,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421429,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421430,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421431,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421434,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421435,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421436,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421437,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421438,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421439,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421440,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421441,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421442,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421443,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421444,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421445,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421446,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421447,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421448,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421449,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421450,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421451,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421452,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421453,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421454,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421455,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421456,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421459,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421460,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421461,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421462,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421463,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421464,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421465,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421466,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421467,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421468,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421469,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421470,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421471,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421472,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421473,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421474,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421475,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421476,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421477,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421478,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421479,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421480,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421481,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421482,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421483,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421484,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421485,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421486,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421489,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421490,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421491,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421492,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421493,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421494,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421495,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421496,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421497,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421498,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421499,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421500,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421501,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421502,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421503,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421504,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421505,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421506,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421507,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421508,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421509,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421510,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421511,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421512,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421513,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421514,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421515,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421518,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421519,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421520,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421521,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421522,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421523,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421524,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421525,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421526,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421527,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421528,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421529,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421530,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421531,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421532,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421533,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421534,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421535,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421536,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421537,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421538,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421539,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421540,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421541,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421543,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421544,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421545,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421546,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421547,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421548,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Subota,1421549,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421550,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421551,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Subota,1421552,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421553,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421554,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421555,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421556,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421558,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421559,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421560,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421561,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421562,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421563,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421564,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421565,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421566,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421567,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421568,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421569,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421570,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421571,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421572,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421573,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421574,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421575,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421576,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421577,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421578,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421579,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421580,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421581,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421582,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421583,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421586,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421587,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421588,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421589,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421590,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421591,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421592,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421593,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421594,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421595,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421596,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421597,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421598,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421599,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421600,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421601,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421602,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421603,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421604,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421605,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421606,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421607,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421608,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421609,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421610,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421611,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421614,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421615,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421616,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421617,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421618,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421619,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421620,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421621,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421622,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421623,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421624,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421625,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421626,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421627,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421628,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421629,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421630,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421631,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421632,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421633,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421634,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421635,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421636,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421637,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421638,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421639,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421640,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421643,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421644,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421645,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421646,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421647,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421648,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421649,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421650,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421651,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421652,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421653,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421654,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421655,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421656,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421657,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421658,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421659,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421660,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421661,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421662,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421663,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421664,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421665,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421666,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421669,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421670,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421671,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421672,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421673,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421674,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421675,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421676,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421677,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421678,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421679,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421680,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421681,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421682,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421683,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421684,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421685,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421686,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421687,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421688,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421689,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421690,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421691,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421692,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421693,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421694,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421695,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421696,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Nedelja,1421699,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421700,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421701,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421702,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421703,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421704,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421705,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421706,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421707,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421708,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421709,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421710,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421711,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421712,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421713,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421714,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421715,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421716,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421717,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421718,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421719,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421720,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421721,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421722,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421723,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421724,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421725,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421726,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Nedelja,1421727,Unutrašnji Krug,1,00002_shape_1,0,0
2,Zimski-Radni Dan,1423806,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Radni Dan,1423807,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Radni Dan,1423808,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Radni Dan,1423809,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Radni Dan,1423810,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Radni Dan,1423811,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Radni Dan,1423812,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Radni Dan,1423813,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Radni Dan,1423814,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Radni Dan,1423815,Spoljašnji Krug,0,00002_shape_0,0,0
2,Zimski-Radni Dan,1423816,Spoljašnji Krug,0,00002_shape_0,0,0
